refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Data Domain,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyet+Saida,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Qraiyet Saida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qsaibet+En-Nabatiyeh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,5e+00,NaN,4e+00,NaN,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Qsaibet En-Nabatiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qsarnaba,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2e+01,2.9e+01,5e+00,2.5e+01,6e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Qsarnaba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Raachine,https://impact.cib.gov.lb/home#open_data_section,3.8e+01,Impact Open Data,2e+01,2e+01,1e+01,5e+00,2e+00,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Raachine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Raait,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.5e+01,5e+00,2.5e+01,1e+01,http://dbpedia.org/resource/ZahlÃƒÂ©_District,https://dbpedia.org/page/Beqaa_Governorate,Raait,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rabb+Et-Tlatine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1e+01,4e+01,1e+01,3e+01,0e+00,http://dbpedia.org/resource/Marjeyoun_District,https://dbpedia.org/page/Nabatieh_Governorate,Rabb Et-Tlatine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rabieh,https://impact.cib.gov.lb/home#open_data_section,7.2e+01,Impact Open Data,1e+01,1e+00,5e+00,1e+00,1e+01,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Rabieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaaine,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2e+01,5e+00,1e+01,5e+00,2e+01,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Rachaaine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaf,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,5e+00,3.5e+01,4e+00,4.5e+01,1e+00,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Rachaf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaiya+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1.5e+01,3.5e+01,2e+00,4e+01,1e+00,http://dbpedia.org/resource/Hasbaya_District,https://dbpedia.org/page/Nabatieh_Governorate,Rachaiya El-Foukhar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+01,4e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaya+El+Wadi,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,1.7e+01,1e+01,1.7e+01,1e+00,http://dbpedia.org/resource/Rashaya_District,https://dbpedia.org/page/Beqaa_Governorate,Rachaya El Wadi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rafid+Rachaya,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2.5e+01,1e+01,1e+01,5e+00,http://dbpedia.org/resource/Rashaya_District,https://dbpedia.org/page/Beqaa_Governorate,Rafid Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rahbeh,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,4e+01,1e+01,5e+00,1e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Rahbeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ram,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,1e+01,2.5e+01,2e+01,2.5e+01,2e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Ram,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ramlieh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Ramlieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ramyet+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,3e+01,1.5e+01,1.5e+01,1e+01,5e+00,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Ramyet Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,7e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Baalbek+Ech-Charqi,https://impact.cib.gov.lb/home#open_data_section,2.2e+01,Impact Open Data,3.5e+01,1.2e+01,1.5e+01,8e+00,7e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Ras Baalbek Ech-Charqi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+El+Matn,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Ras El Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+El-Href,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2.5e+01,2e+01,1e+01,1.5e+01,3e+00,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Ras El-Href,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Kifa,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.5e+01,2e+01,3e+00,1.5e+01,7e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Ras Kifa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Masqa,https://impact.cib.gov.lb/home#open_data_section,1.4e+01,Impact Open Data,2e+01,2.5e+01,1e+01,2.5e+01,1e+00,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Ras Masqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rasha,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1e+01,1.2e+01,5e+00,1e+01,http://dbpedia.org/resource/Batroun_District,https://dbpedia.org/page/North_Governorate,Rasha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rashana,https://impact.cib.gov.lb/home#open_data_section,7.3e+01,Impact Open Data,0e+00,0e+00,2e+00,5e+00,2e+01,http://dbpedia.org/resource/Batroun_District,https://dbpedia.org/page/North_Governorate,Rashana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rawda+Bekaa,https://impact.cib.gov.lb/home#open_data_section,4e+00,Impact Open Data,3.5e+01,3e+01,6e+00,2e+01,2e+00,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Rawda Bekaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rawda+Village,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,2e+01,1e+01,4e+01,5e+00,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Rawda Village,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rayfoun,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,3.5e+01,1e+01,5e+00,1e+01,5e+00,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Rayfoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rechdibbine,https://impact.cib.gov.lb/home#open_data_section,3.8e+01,Impact Open Data,1.5e+01,1e+01,3e+01,5e+00,2e+00,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Rechdibbine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Richmaiya,https://impact.cib.gov.lb/home#open_data_section,5.3e+01,Impact Open Data,1e+01,7e+00,3e+00,6e+00,2e+01,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Richmaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihan+Jezzine,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Rihan Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihana,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,2e+01,1e+01,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Rihana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihaniyet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,1.3e+01,Impact Open Data,2.2e+01,2.5e+01,1.5e+01,2.2e+01,1e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Rihaniyet Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,3e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihaniyet+Minie,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2.5e+01,1.5e+01,5e+00,1e+01,1e+01,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Rihaniyet Minie,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rijmeh,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,3e+01,3e+01,5e+00,5e+00,5e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Rijmeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,2e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rimat,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1e+01,3e+01,1e+01,1.5e+01,5e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Rimat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rimhala,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,2e+01,2e+01,5e+00,4e+00,1e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Rimhala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,4e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmadiyeh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1e+01,3e+01,5e+00,3.5e+01,5e+00,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Rmadiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmaich,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Rmaich,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmeilet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.5e+01,2.5e+01,1e+01,1e+01,5e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Rmeilet Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rouayssrt+El-Ballout,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,0e+00,NaN,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Rouayssrt El-Ballout,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Roum,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2e+01,2e+01,2e+01,0e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Roum,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Roumieh,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,7e+00,1e+01,2e+00,2e+01,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Roumieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Roumine,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,1.4e+01,2e+01,5e+00,1e+01,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Roumine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saadine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.4e+01,4e+01,1e+01,2e+01,1e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Saadine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saadnayel,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1e+01,5e+00,1.5e+01,5e+00,http://dbpedia.org/resource/ZahlÃƒÂ©_District,https://dbpedia.org/page/Beqaa_Governorate,Saadnayel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saaideh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Saaideh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sabbah,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,2e+01,1e+01,1e+01,5e+00,5e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Sabbah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sadiqine,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Sadiqine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Safad+Al-Battikh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Safad Al-Battikh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Safra+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2e+01,1e+01,5e+00,5e+00,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Safra Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saghbine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2.5e+01,2.5e+01,5e+00,2e+01,1e+01,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Saghbine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sahle,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Sahle,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,9e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saida,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.7e+01,1e+01,1e+01,2e+01,1e+01,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Saida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,1.5e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saksakiyeh,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,2e+01,2e+01,5e+00,3e+01,2e+00,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Saksakiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Salhiyet+Saida,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,5e+00,1e+01,5e+00,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Salhiyet Saida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Salima+Baabda,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.5e+01,1.7e+01,8e+00,4e+01,3e+00,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Salima Baabda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3.5e+01,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sammaqiyeh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,1e+01,1e+01,1e+01,5e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Sammaqiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
